iter	RMSE
266	0.6585506384
267	0.6577282076
268	0.6574382798
269	0.6572044489
270	0.656841855
271	0.6563814305
272	0.6561367756
273	0.6559425078
274	0.6556442308
275	0.6552284108
276	0.6549218284
277	0.6547232762
278	0.6545175468
279	0.6539429162
280	0.6524106516
281	0.6519663616
282	0.6515271296
283	0.6512059612
284	0.650958738
285	0.6492366925
286	0.6486627398
287	0.6476363715
288	0.6473411052
289	0.6472021447
290	0.6469629297
291	0.6467801969
292	0.6466439409
293	0.6464290681
294	0.6462746361
295	0.6461246369
296	0.6459542641
297	0.644953477
298	0.6445319643
299	0.6440117605
300	0.6438700877
301	0.6419644452
302	0.6416457857
303	0.6407519887
304	0.6404923133
305	0.6402946605
306	0.640091931
307	0.6397220383
308	0.6396067042
309	0.6393685531
310	0.6383070465
311	0.6378334206
312	0.6369935111
313	0.6359884508
314	0.6356009691
315	0.635308403
316	0.6344795599
317	0.6334545697
318	0.6331864761
319	0.6328252435
320	0.6318161512
321	0.6307495447
322	0.6304478571
323	0.6301084581
324	0.6298813733
325	0.629543168
326	0.6293872917
327	0.6284750376
328	0.6281558631
329	0.6264133619
330	0.6259966436
331	0.6257325099
332	0.6250719835
333	0.6247598677
334	0.6245307547
335	0.6238476172
336	0.6235521232
337	0.6233051993
338	0.6218799359
339	0.6215837953
340	0.6213974438
341	0.6212515569
342	0.6210793864
343	0.6207439042
344	0.6205719473
345	0.6203381759
346	0.6192360727
347	0.6190175512
348	0.6179740242
349	0.6177284208
350	0.6167719831
351	0.616003363
352	0.6158424303
353	0.615634074
354	0.6148663165
355	0.6142898556
356	0.6134321252
357	0.6125882143
358	0.6119620199
359	0.6112141357
360	0.6104339611
361	0.6097320152
362	0.6094730748
363	0.6082000635
364	0.6074506002
365	0.6073142587
366	0.6064323356
367	0.6049625586
368	0.6043454603
369	0.6029050517
370	0.6027645129
371	0.6021267198
372	0.6007240591
373	0.5997118698
374	0.5987016375
375	0.597829576
376	0.5968242746
377	0.5959150411
378	0.5958137639
379	0.5955076542
380	0.5953824544
381	0.5937787302
382	0.593542988
383	0.5932975938
384	0.5916849209
385	0.5910533248
386	0.5909268352
387	0.5907880775
388	0.5906540336
389	0.5900655004
390	0.5894689635
391	0.5893982988
392	0.589159767
393	0.5889775295
394	0.588579533
395	0.587488455
396	0.5872751555
397	0.5870958711
398	0.5869906981
399	0.5869255285
400	0.5863144605
401	0.5862033174
402	0.5861548123
403	0.5858986189
404	0.5850768133
405	0.5837111626
406	0.5834810783
407	0.5834071728
408	0.5820774153
409	0.5820126176
410	0.5819419943
411	0.5812672711
412	0.5805963639
413	0.5800078357
414	0.578929724
415	0.5778073021
416	0.5772641135
417	0.5758490033
418	0.5753203314
419	0.5751457769
420	0.5747068944
421	0.5746257001
422	0.5742196854
423	0.5741632419
424	0.5730381264
425	0.5726185938
426	0.5719141225
427	0.5705554804
428	0.5703776542
429	0.5703219789
430	0.5694750089
431	0.5687153964
432	0.5675719772
433	0.5664559545
434	0.5662858058
435	0.5662274428
436	0.5656476593
437	0.5645202447
438	0.5642182445
439	0.563148968
440	0.5622327064
441	0.5618192673
442	0.5616640423
443	0.5616080097
444	0.5609269901
445	0.5607455866
446	0.560698644
447	0.5596407736
448	0.5584552891
449	0.5570590823
450	0.5564645551
451	0.5557209241
452	0.5544178313
453	0.5533011643
454	0.552115811
455	0.5519296924
456	0.551800935
457	0.5517398709
458	0.5509502397
459	0.5498909475
460	0.548784004
461	0.5480692363
462	0.5478971019
463	0.5478431638
464	0.5473462186
465	0.5470766419
466	0.547022612
467	0.546608736
468	0.5462566293
469	0.5459446304
470	0.5451074047
471	0.5446476853
472	0.5434137112
473	0.5426396194
474	0.5420177081
475	0.5415887061
476	0.5412286853
477	0.5404063846
478	0.5394506402
479	0.5385317998
480	0.5384652422
481	0.5372963625
482	0.536526047
483	0.5364404082
484	0.5363820454
485	0.5362235315
486	0.5359569547
487	0.5358569243
488	0.5354013458
489	0.5351217942
490	0.5349194922
491	0.5338608026
492	0.5336053756
493	0.5325717096
494	0.5321483652
495	0.5316310135
496	0.5314718291
497	0.5313302966
498	0.5303248845
499	0.5301007743
500	0.5300509567
501	0.529025788
502	0.5287466685
503	0.5278178307
504	0.5272981276
505	0.5264597968
506	0.5259531982
507	0.5250075676
508	0.5239484299
509	0.5230717211
510	0.5224233226
511	0.5215148847
512	0.5214151283
513	0.5204291149
514	0.5195409964
515	0.5187028103
516	0.5176991112
517	0.5170934315
518	0.5168868775
519	0.5163444453
520	0.5156392472
521	0.5153683142
522	0.5147884903
523	0.5147359274
524	0.5140810762
525	0.5140332234
526	0.5138655766
527	0.5132603994
528	0.5124031881
529	0.5115867504
530	0.5108040202
531	0.510770136
532	0.5099447243
533	0.508905064
534	0.5086522109
535	0.5077137741
536	0.5074844891
537	0.507428524
538	0.5065764161
539	0.5060115979
540	0.5054889085
541	0.505243577
542	0.5044747163
543	0.5036635857
544	0.5030619632
545	0.5027614678
546	0.5025921786
547	0.5017975713
548	0.5012803593
549	0.5011668887
550	0.501121751
551	0.5009111073
552	0.5001714999
553	0.4996211211
554	0.4994265957
555	0.4987676457
556	0.4986768094
557	0.4986074601
558	0.4983202011
559	0.4977305401
560	0.4975490921
561	0.4967677834
562	0.4965547202
563	0.4964646865
564	0.4958223488
565	0.495768408
566	0.4954811954
567	0.494918714
568	0.4945722377
569	0.4939933977
570	0.4934730392
571	0.4932196684
572	0.493178351
573	0.4926356797
574	0.4925838104
575	0.4918712227
576	0.4915139333
577	0.4908226913
578	0.4900998886
579	0.4894809578
580	0.4887347716
581	0.4880121864
582	0.4876837918
583	0.4874349237
584	0.4872939876
585	0.4869218379
586	0.4866753044
587	0.4866250109
588	0.4863976433
589	0.4854635652
590	0.4854004899
591	0.4851613759
592	0.4849247715
593	0.4843340448
594	0.4839993879
595	0.4833787146
596	0.4833394645
597	0.4828106591
598	0.482320223
599	0.4818863878
600	0.4813129742
601	0.4812556434
602	0.481015021
603	0.4807834068
604	0.4803522603
605	0.4797112581
606	0.4791739835
607	0.4785143597
608	0.4782878457
609	0.4780669625
610	0.4774156258
611	0.4769607042
612	0.4768322155
613	0.4763793535
614	0.4759341719
615	0.4758952692
616	0.4754695632
617	0.4749734765
618	0.4745420443
619	0.4741237355
620	0.47385847
621	0.4735565771
622	0.4735210537
623	0.4730507576
624	0.4728143756
625	0.4721856329
626	0.4716197213
627	0.4711239306
628	0.4709759764
629	0.4705876312
630	0.4701561537
631	0.4701146052
632	0.4695854493
633	0.4695406945
634	0.4691824725
635	0.4688139905
636	0.468784517
637	0.4682506495
638	0.4680421051
639	0.467962466
640	0.4676199635
641	0.4670549775
642	0.4666774632
643	0.4661230949
644	0.4652129493
645	0.4650325191
646	0.4649546275
647	0.4647569179
648	0.4645621014
649	0.4641793494
650	0.4639012989
651	0.4638630708
652	0.4637433292
653	0.4635761146
654	0.4632763099
655	0.4626385969
656	0.4626121646
657	0.4623007578
658	0.4619265119
659	0.4617203719
660	0.4613929391
661	0.4612976483
662	0.4610553002
663	0.4608597876
664	0.4602089274
665	0.4597589239
666	0.4593310555
667	0.4591873755
668	0.4590524713
669	0.4581850292
670	0.4581130807
671	0.4575702119
672	0.4571919755
673	0.456853568
674	0.4564648799
675	0.4562520575
676	0.4558571408
677	0.4555880108
678	0.4553543784
679	0.4546680808
680	0.4544817716
681	0.453924892
682	0.4536708705
683	0.4534626474
684	0.452605721
685	0.4520512857
686	0.4515898811
687	0.451460038
688	0.4511087188
689	0.4506057537
690	0.4497156171
691	0.4492292936
692	0.4489435448
693	0.4487143938
694	0.4485372233
695	0.4483806162
696	0.4479795081
697	0.4477769273
698	0.447527512
699	0.4472062068
700	0.4468986452
701	0.4465590301
702	0.446424938
703	0.4460676116
704	0.4458431166
705	0.4456664527
706	0.4454470451
707	0.4453050994
708	0.4446628253
709	0.4446026321
710	0.4444625791
711	0.4443749886
712	0.4441758873
713	0.4439842347
714	0.4438894433
715	0.4434299853
716	0.4432772167
717	0.4428773771
718	0.4423427933
719	0.4418478949
720	0.4416622304
721	0.4414496357
722	0.4410029169
723	0.4405458564
724	0.4400328219
725	0.4394413736
726	0.4393768975
727	0.4392028599
728	0.4388622895
729	0.4387335863
730	0.4382126314
731	0.4378535953
732	0.437690218
733	0.4375466335
734	0.4365664668
735	0.4362125467
736	0.4359294746
737	0.4354740831
738	0.4351476215
739	0.4348099817
740	0.4346627202
741	0.4340762196
742	0.4334958222
743	0.4330331016
744	0.4325970052
745	0.432162082
746	0.4315609198
747	0.4312625398
748	0.4309500579
749	0.4306063962
750	0.4301965795
751	0.4301547017
752	0.4298894785
753	0.4293852062
754	0.4289637818
755	0.4286360999
756	0.4284925902
757	0.4280683646
758	0.4279404893
759	0.4277732489
760	0.4274100892
761	0.4269568827
762	0.4267447429
763	0.4265928629
764	0.4264449563
765	0.4259465508
766	0.4258535221
767	0.4256109707
768	0.4251964278
769	0.424679453
770	0.4240066079
771	0.4234708345
772	0.4229303917
773	0.4227011457
774	0.4225575303
775	0.4222078421
776	0.421650973
777	0.420992534
778	0.4209709921
779	0.4209230285
780	0.420183385
781	0.4199593984
782	0.4197581951
783	0.4197283063
784	0.4192853401
785	0.4190892754
786	0.4185523303
787	0.418081593
788	0.4176395366
789	0.4175142067
790	0.4172686267
791	0.4168517136
792	0.4168023486
793	0.4164612208
794	0.4161452693
795	0.415998247
796	0.4158262875
797	0.4155500537
798	0.4152818734
799	0.4149915231
800	0.4146658738
801	0.414444908
802	0.413969728
803	0.4138318037
804	0.4129634323
805	0.4129186889
806	0.4126045181
807	0.4124123846
808	0.4123040985
809	0.4120786805
810	0.4118863798
811	0.4114679434
812	0.4112961675
813	0.411020206
814	0.4109691278
815	0.4104610115
816	0.4103299479
817	0.4098329073
818	0.4097920091
819	0.4094590168
820	0.4093332624
821	0.409069343
822	0.4088377766
823	0.4087042296
824	0.4085315716
825	0.4083272933
826	0.4080625361
827	0.407873864
828	0.4075471219
829	0.4074851894
830	0.4073472106
831	0.4070894341
832	0.4069917091
833	0.4066303864
834	0.4063608956
835	0.4060501139
836	0.4056780689
837	0.4055424622
838	0.405031535
839	0.4048193435
840	0.4046203203
841	0.4041941139
842	0.4040520351
843	0.4038748716
844	0.4029957323
845	0.4024019443
846	0.4021198234
847	0.4018197401
848	0.4016259378
849	0.4015146504
850	0.4010293056
851	0.4006508823
852	0.4005961616
853	0.4004806656
854	0.4004483979
855	0.4001744794
856	0.4000946789
857	0.3997056298
858	0.3994966457
859	0.399366903
860	0.3990535384
861	0.3988726832
862	0.3983265771
863	0.3981942889
864	0.3979589678
865	0.3977534673
866	0.3976456254
867	0.3973673281
868	0.3972181433
869	0.3967350319
870	0.3964750784
871	0.396197601
872	0.3958307627
873	0.3957281186
874	0.3956830857
875	0.3953757292
876	0.3946963342
877	0.394349694
878	0.3941867548
879	0.3939945143
880	0.3938207263
881	0.3936463886
882	0.3933567977
883	0.3933353898
884	0.3933144673
885	0.3930878844
886	0.3925447962
887	0.3925275323
888	0.3921677914
889	0.391835854
890	0.3918159259
891	0.3917065247
892	0.3913233162
893	0.3910724481
894	0.3910426055
895	0.3909309674
896	0.390907575
897	0.3907415299
898	0.3906725305
899	0.3903836651
900	0.3902413506
901	0.3900506098
902	0.3897428315
903	0.3895030435
904	0.3894771166
905	0.3893919359
906	0.3891244962
907	0.3889506532
908	0.3887755008
909	0.3883296755
910	0.3878191816
911	0.3877819989
912	0.3875554755
913	0.3873839415
914	0.3873695322
915	0.387339626
916	0.3871563962
917	0.3867881818
918	0.3866907662
919	0.3866214889
920	0.3863430992
921	0.3862228853
922	0.3858500026
923	0.3857679919
924	0.3857390985
925	0.3855626901
926	0.3849002698
927	0.3847963679
928	0.3845766178
929	0.384158079
930	0.3839220469
931	0.3837558844
932	0.3836894549
933	0.3833363633
934	0.3831445537
935	0.3827812773
936	0.3826128657
937	0.3823485169
938	0.3821888241
939	0.381932716
940	0.3817050956
941	0.3816263523
942	0.3811006031
943	0.380940112
944	0.3802908648
945	0.3800125538
946	0.3798293704
947	0.3795907492
948	0.3793585041
949	0.3793231061
950	0.3791180869
951	0.378921014
952	0.3788699625
953	0.3786670257
954	0.3785884914
955	0.3785593164
956	0.3782244762
957	0.3776448509
958	0.3773808415
959	0.3771347051
960	0.3769236071
961	0.3768504266
962	0.3768323445
963	0.3765050313
964	0.3764169284
965	0.3763603236
966	0.3763050478
967	0.3762891569
968	0.3760295231
969	0.3757755271
970	0.3753197628
971	0.3747885327
972	0.3747640803
973	0.3747449712
974	0.3743411392
975	0.3739406578
976	0.373613838
977	0.3734292571
978	0.3733249938
979	0.3731800837
980	0.3730333491
981	0.3728952978
982	0.3728418889
983	0.3727464955
984	0.3725472506
985	0.3724057004
986	0.3722472631
987	0.3722115901
988	0.3721293601
989	0.3720184584
990	0.3716762531
991	0.3712209065
992	0.3709900817
993	0.3708658964
994	0.3707446223
995	0.3704664471
996	0.3700565503
997	0.3699008535
998	0.3695774245
999	0.369246109
