iter	Passed	Remaining
152	291	1616
153	293	1615
154	295	1611
155	297	1608
156	299	1606
157	301	1604
158	302	1600
159	304	1598
160	306	1595
161	307	1592
162	309	1589
163	311	1586
164	313	1583
165	314	1581
166	316	1578
167	318	1576
168	319	1573
169	321	1570
170	323	1567
171	324	1564
172	326	1561
173	328	1558
174	330	1555
175	331	1553
176	333	1549
177	335	1547
178	336	1544
179	338	1541
180	340	1538
181	341	1536
182	343	1533
183	345	1530
184	346	1527
185	348	1525
186	350	1522
187	351	1519
188	353	1516
189	354	1513
190	356	1510
191	358	1507
192	359	1505
193	361	1500
194	362	1498
195	364	1495
196	366	1492
197	367	1489
198	369	1486
199	370	1483
200	372	1481
201	374	1478
202	375	1475
203	377	1472
204	379	1470
205	380	1467
206	383	1467
207	385	1468
208	387	1466
209	389	1465
210	391	1464
211	393	1462
212	395	1461
213	397	1459
214	399	1458
215	401	1457
216	403	1457
217	406	1456
218	408	1455
219	410	1455
220	412	1454
221	414	1454
222	416	1452
223	419	1452
224	421	1451
225	423	1450
226	425	1450
227	428	1450
228	430	1449
229	432	1449
230	435	1448
231	436	1446
232	438	1444
233	440	1442
234	443	1442
235	445	1440
236	447	1439
237	449	1437
238	451	1437
239	453	1435
240	455	1434
241	457	1432
242	459	1431
243	461	1429
244	463	1428
245	465	1426
246	467	1425
247	469	1424
248	471	1423
249	473	1421
250	476	1420
251	478	1419
252	480	1419
253	482	1417
254	484	1416
255	486	1414
256	488	1412
257	490	1411
258	492	1410
259	494	1408
260	496	1406
261	498	1404
262	500	1402
263	502	1400
264	504	1398
265	506	1396
266	508	1394
267	509	1392
268	511	1391
269	513	1389
270	515	1386
271	517	1384
272	519	1382
273	520	1380
274	522	1377
275	524	1374
276	525	1372
277	527	1370
278	529	1367
279	531	1365
280	532	1363
281	534	1360
282	536	1358
283	537	1355
284	539	1353
285	541	1350
286	542	1348
287	545	1347
288	546	1345
289	548	1342
290	550	1340
291	552	1338
292	553	1336
293	555	1333
294	557	1331
295	558	1329
296	560	1326
297	562	1324
298	564	1322
299	565	1320
300	567	1317
301	569	1315
302	570	1313
303	572	1311
304	574	1310
305	577	1309
306	579	1308
307	581	1307
308	583	1305
309	585	1304
310	587	1302
311	589	1300
312	591	1299
313	594	1297
314	596	1296
315	598	1295
316	600	1294
317	603	1293
318	605	1292
319	607	1289
320	608	1288
321	610	1286
322	612	1284
323	614	1282
324	616	1280
325	618	1278
326	620	1276
327	622	1274
328	623	1272
329	625	1270
330	627	1268
331	629	1265
332	630	1263
333	632	1261
334	634	1259
335	636	1257
336	637	1255
337	639	1253
338	641	1250
339	643	1249
340	645	1247
341	647	1244
342	648	1242
343	650	1240
344	652	1238
345	654	1236
346	656	1234
347	657	1232
348	659	1230
349	661	1228
350	663	1226
351	664	1224
352	666	1222
353	668	1219
354	670	1217
355	671	1215
356	673	1213
357	675	1210
358	676	1208
359	678	1206
360	680	1204
361	682	1202
362	684	1200
363	685	1198
364	687	1196
365	689	1194
366	691	1192
367	692	1190
368	694	1187
369	696	1185
370	697	1183
371	699	1181
372	701	1179
373	703	1176
374	704	1174
375	706	1172
376	708	1170
377	709	1168
378	711	1165
379	713	1163
380	715	1161
381	716	1159
382	718	1157
383	720	1155
384	722	1153
385	723	1151
386	725	1149
387	727	1147
388	728	1144
389	730	1142
390	732	1140
391	734	1138
392	735	1136
393	737	1134
394	739	1132
395	740	1130
396	742	1127
397	744	1125
398	746	1123
399	747	1121
400	749	1119
401	751	1117
402	752	1115
403	754	1113
404	756	1111
405	757	1108
406	759	1106
407	761	1104
408	763	1102
409	764	1100
410	767	1099
411	769	1098
412	771	1096
413	773	1095
414	775	1093
415	777	1091
416	779	1089
417	781	1088
418	783	1086
419	785	1084
420	787	1083
421	789	1081
422	791	1080
423	793	1078
424	796	1077
425	798	1075
426	800	1073
427	802	1072
428	804	1070
429	806	1069
430	809	1068
431	811	1066
432	813	1064
433	814	1062
434	816	1060
435	818	1058
436	820	1057
437	822	1054
438	824	1053
439	826	1051
440	828	1049
441	829	1047
442	831	1045
443	833	1043
444	835	1041
445	836	1039
446	838	1037
447	840	1035
448	842	1033
449	843	1031
450	845	1029
451	847	1027
452	849	1025
453	851	1023
454	852	1021
455	854	1019
456	856	1017
457	857	1015
458	859	1013
459	861	1011
460	863	1009
461	864	1007
462	866	1005
463	868	1003
464	870	1001
465	871	999
466	873	997
467	875	995
468	877	993
469	878	991
470	880	989
471	882	987
472	884	985
473	886	983
474	887	981
475	889	979
476	891	977
477	892	975
478	894	973
479	896	970
480	898	968
481	899	967
482	901	965
483	903	963
484	905	961
485	906	959
486	908	957
487	910	955
488	911	953
489	913	950
490	915	949
491	917	947
492	919	945
493	920	943
494	922	941
495	924	939
496	926	937
497	928	935
498	930	934
499	932	932
500	933	930
501	935	928
502	937	926
503	939	924
504	941	922
505	942	920
506	945	918
507	946	917
508	948	915
509	950	913
510	952	911
511	954	909
512	956	907
513	958	905
514	960	905
515	963	903
516	965	902
517	967	900
518	969	898
519	971	897
520	973	895
521	976	893
522	978	892
523	980	890
524	982	888
525	985	887
526	987	886
527	989	884
528	991	883
529	993	881
530	995	879
531	997	877
532	1000	876
533	1001	874
534	1003	872
535	1005	870
536	1007	868
537	1009	866
538	1011	864
539	1013	863
540	1015	861
541	1016	859
542	1018	857
543	1020	855
544	1022	853
545	1023	851
546	1025	849
547	1027	847
548	1029	845
549	1031	843
550	1033	842
551	1035	840
552	1037	838
553	1039	836
554	1041	834
555	1043	833
556	1045	831
557	1047	829
558	1048	827
559	1050	825
560	1052	823
561	1054	821
562	1056	819
563	1058	817
564	1060	816
565	1061	814
566	1063	812
567	1065	810
568	1067	808
569	1069	806
570	1071	804
571	1073	802
572	1074	800
573	1077	799
574	1079	797
575	1080	795
576	1082	793
577	1084	792
578	1086	790
579	1088	788
580	1090	786
581	1092	784
582	1094	782
583	1096	780
584	1098	778
585	1100	777
586	1101	775
587	1103	773
588	1105	771
589	1107	769
590	1109	767
591	1111	765
592	1113	764
593	1115	762
594	1116	760
595	1118	758
596	1120	756
597	1122	754
598	1124	752
599	1126	750
600	1128	748
601	1130	747
602	1132	745
603	1133	743
604	1135	741
605	1137	739
606	1139	737
607	1141	735
608	1142	733
609	1144	732
610	1146	730
611	1148	728
612	1150	726
613	1152	724
614	1155	723
615	1157	721
616	1159	719
617	1161	718
618	1163	716
619	1165	714
620	1167	712
621	1169	710
622	1172	709
623	1174	707
624	1176	705
625	1178	704
626	1180	702
627	1182	700
628	1184	698
629	1187	697
630	1189	695
631	1191	693
632	1194	692
633	1196	690
634	1198	689
635	1200	687
636	1202	685
637	1204	683
638	1206	681
639	1208	679
640	1210	677
641	1212	675
642	1214	674
643	1215	672
644	1217	670
645	1219	668
646	1221	666
647	1223	664
648	1224	662
649	1226	660
650	1228	658
651	1230	656
652	1232	654
653	1234	652
654	1236	651
655	1238	649
656	1239	647
657	1241	645
658	1243	643
659	1245	641
660	1247	639
661	1248	637
662	1251	635
663	1252	634
664	1254	632
665	1256	630
666	1258	628
667	1260	626
668	1262	624
669	1263	622
670	1265	620
671	1267	618
672	1269	616
673	1271	614
674	1273	612
675	1275	611
676	1276	609
677	1278	607
678	1280	605
679	1282	603
680	1284	601
681	1286	599
682	1287	597
683	1290	596
684	1292	594
685	1293	592
686	1295	590
687	1297	588
688	1299	586
689	1300	584
690	1302	582
691	1304	580
692	1306	578
693	1308	576
694	1310	574
695	1312	573
696	1314	571
697	1316	569
698	1317	567
699	1320	565
700	1321	563
701	1323	561
702	1325	559
703	1327	558
704	1329	556
705	1331	554
706	1332	552
707	1334	550
708	1336	548
709	1338	546
710	1340	544
711	1342	542
712	1344	541
713	1347	539
714	1349	537
715	1351	536
716	1353	534
717	1355	532
718	1358	530
719	1360	529
720	1362	527
721	1364	525
722	1367	523
723	1369	521
724	1371	520
725	1373	518
726	1375	516
727	1377	514
728	1379	512
729	1381	510
730	1383	508
731	1384	507
732	1386	505
733	1388	503
734	1390	501
735	1392	499
736	1394	497
737	1396	495
738	1398	493
739	1400	492
740	1402	490
741	1404	488
742	1406	486
743	1408	484
744	1409	482
745	1411	480
746	1413	478
747	1415	476
748	1417	474
749	1419	473
750	1421	471
751	1422	469
752	1424	467
753	1426	465
754	1428	463
755	1430	461
756	1432	459
757	1433	457
758	1436	456
759	1437	454
760	1439	452
761	1441	450
762	1443	448
763	1445	446
764	1446	444
765	1448	442
766	1451	440
767	1453	438
768	1455	437
769	1457	435
770	1459	433
771	1461	431
772	1463	429
773	1464	427
774	1466	425
775	1468	423
776	1470	422
777	1472	420
778	1474	418
779	1476	416
780	1478	414
781	1479	412
782	1481	410
783	1483	408
784	1485	406
785	1486	404
786	1488	402
787	1490	401
788	1492	399
789	1494	397
790	1496	395
791	1498	393
792	1500	391
793	1501	389
794	1504	387
795	1505	385
796	1507	384
797	1509	382
798	1511	380
799	1513	378
800	1515	376
801	1516	374
802	1518	372
803	1520	370
804	1522	368
805	1524	366
806	1525	364
807	1527	363
808	1529	361
809	1531	359
810	1533	357
811	1535	355
812	1537	353
813	1539	351
814	1542	350
815	1544	348
816	1546	346
817	1548	344
818	1550	342
819	1552	340
820	1554	338
821	1557	337
822	1559	335
823	1561	333
824	1563	331
825	1565	329
826	1567	327
827	1569	326
828	1571	324
829	1573	322
830	1575	320
831	1578	318
832	1580	316
833	1582	314
834	1583	312
835	1585	311
836	1587	309
837	1588	307
838	1590	305
839	1592	303
840	1594	301
841	1596	299
842	1598	297
843	1600	295
844	1602	293
845	1603	291
846	1605	290
847	1607	288
848	1609	286
849	1611	284
850	1612	282
851	1614	280
852	1616	278
853	1617	276
854	1619	274
855	1621	272
856	1622	270
857	1624	268
858	1626	266
859	1628	265
860	1629	263
861	1631	261
862	1633	259
863	1635	257
864	1636	255
865	1638	253
866	1639	251
867	1641	249
868	1643	247
869	1644	245
870	1646	243
871	1648	241
872	1649	240
873	1651	238
874	1653	236
875	1655	234
876	1656	232
877	1658	230
878	1660	228
879	1662	226
880	1663	224
881	1665	222
882	1667	220
883	1668	218
884	1670	217
885	1672	215
886	1673	213
887	1675	211
888	1677	209
889	1679	207
890	1680	205
891	1682	203
892	1684	201
893	1685	199
894	1687	197
895	1689	196
896	1690	194
897	1692	192
898	1694	190
899	1696	188
900	1698	186
901	1699	184
902	1701	182
903	1703	180
904	1704	178
905	1706	177
906	1707	175
907	1709	173
908	1711	171
909	1713	169
910	1714	167
911	1716	165
912	1718	163
913	1720	161
914	1721	159
915	1723	158
916	1725	156
917	1727	154
918	1729	152
919	1731	150
920	1733	148
921	1735	146
922	1737	144
923	1739	143
924	1741	141
925	1743	139
926	1745	137
927	1748	135
928	1750	133
929	1752	131
930	1754	130
931	1756	128
932	1758	126
933	1759	124
934	1761	122
935	1763	120
936	1765	118
937	1766	116
938	1768	114
939	1770	113
940	1772	111
941	1774	109
942	1776	107
943	1777	105
944	1779	103
945	1781	101
946	1783	99
947	1784	97
948	1786	96
949	1788	94
950	1790	92
951	1791	90
952	1793	88
953	1795	86
954	1797	84
955	1799	82
956	1800	80
957	1802	79
958	1804	77
959	1806	75
960	1807	73
961	1809	71
962	1811	69
963	1813	67
964	1814	65
965	1816	63
966	1818	62
967	1819	60
968	1821	58
969	1823	56
970	1824	54
971	1827	52
972	1828	50
973	1830	48
974	1832	46
975	1834	45
976	1836	43
977	1838	41
978	1840	39
979	1842	37
980	1843	35
981	1845	33
982	1847	31
983	1849	30
984	1851	28
985	1853	26
986	1855	24
987	1857	22
988	1858	20
989	1860	18
990	1862	16
991	1864	15
992	1866	13
993	1868	11
994	1869	9
995	1872	7
996	1873	5
997	1875	3
998	1877	1
999	1879	0
