iter	Passed	Remaining
867	2057	312
868	2061	310
869	2063	308
870	2066	306
871	2069	303
872	2071	301
873	2074	299
874	2076	296
875	2079	294
876	2082	292
877	2085	289
878	2088	287
879	2091	285
880	2093	282
881	2095	280
882	2098	278
883	2100	275
884	2102	273
885	2104	270
886	2107	268
887	2109	266
888	2111	263
889	2113	261
890	2115	258
891	2117	256
892	2119	254
893	2122	251
894	2124	249
895	2126	246
896	2128	244
897	2130	242
898	2132	239
899	2134	237
900	2137	234
901	2139	232
902	2141	230
903	2143	227
904	2145	225
905	2147	222
906	2150	220
907	2152	218
908	2154	215
909	2156	213
910	2158	210
911	2161	208
912	2163	206
913	2165	203
914	2167	201
915	2169	198
916	2171	196
917	2173	194
918	2175	191
919	2177	189
920	2179	186
921	2181	184
922	2183	182
923	2186	179
924	2188	177
925	2190	175
926	2192	172
927	2194	170
928	2196	167
929	2198	165
930	2200	163
931	2202	160
932	2204	158
933	2206	155
934	2208	153
935	2210	151
936	2212	148
937	2215	146
938	2217	144
939	2219	141
940	2221	139
941	2223	136
942	2225	134
943	2227	132
944	2229	129
945	2231	127
946	2233	124
947	2235	122
948	2237	120
949	2239	117
950	2241	115
951	2243	113
952	2245	110
953	2247	108
954	2249	105
955	2251	103
956	2254	101
957	2257	98
958	2259	96
959	2262	94
960	2264	91
961	2267	89
962	2269	87
963	2272	84
964	2274	82
965	2277	80
966	2279	77
967	2282	75
968	2285	73
969	2288	70
970	2290	68
971	2292	66
972	2295	63
973	2298	61
974	2300	58
975	2303	56
976	2305	54
977	2307	51
978	2310	49
979	2312	47
980	2314	44
981	2317	42
982	2319	40
983	2321	37
984	2324	35
985	2326	33
986	2328	30
987	2331	28
988	2333	25
989	2335	23
990	2337	21
991	2339	18
992	2342	16
993	2344	14
994	2346	11
995	2348	9
996	2350	7
997	2352	4
998	2354	2
999	2357	0
