iter	RMSE
350	3.500230285
351	3.497978563
352	3.495752904
353	3.494410739
354	3.493830228
355	3.492460521
356	3.491819396
357	3.491717323
358	3.490410873
359	3.488620719
360	3.488377534
361	3.487236467
362	3.484316419
363	3.481521351
364	3.478843976
365	3.476764193
366	3.475632105
367	3.472914409
368	3.472610483
369	3.472164151
370	3.469303875
371	3.466890999
372	3.465852102
373	3.464884927
374	3.464034631
375	3.461549136
376	3.458802078
377	3.458553033
378	3.455005896
379	3.451845993
380	3.44916304
381	3.446763751
382	3.444233822
383	3.442324071
384	3.440689265
385	3.438667117
386	3.436776105
387	3.434230766
388	3.434129662
389	3.432410544
390	3.431704328
391	3.429258851
392	3.428961433
393	3.428137159
394	3.426859306
395	3.425075626
396	3.424806242
397	3.422573752
398	3.421150256
399	3.419676492
400	3.417295753
401	3.416703936
402	3.415663203
403	3.415569599
404	3.41476755
405	3.413246327
406	3.411787342
407	3.408614587
408	3.407142713
409	3.404927818
410	3.404488071
411	3.404419629
412	3.403707894
413	3.403457699
414	3.40239011
415	3.401013181
416	3.400018925
417	3.39979405
418	3.399220137
419	3.397405004
420	3.396595619
421	3.394578796
422	3.394385058
423	3.392633072
424	3.391919896
425	3.389935834
426	3.388312207
427	3.387087027
428	3.384741925
429	3.384265595
430	3.383675093
431	3.383584605
432	3.381542416
433	3.380623104
434	3.377426826
435	3.376710312
436	3.374480285
437	3.373144622
438	3.371847548
439	3.370918738
440	3.370720581
441	3.369833406
442	3.36923406
443	3.36698317
444	3.365691913
445	3.364385635
446	3.361771234
447	3.359667355
448	3.358464276
449	3.356302727
450	3.355110469
451	3.354296038
452	3.352257267
453	3.350257095
454	3.350094421
455	3.348967286
456	3.348004228
457	3.347788318
458	3.346242407
459	3.345038383
460	3.343784749
461	3.342918905
462	3.340855235
463	3.339003572
464	3.337743234
465	3.33584355
466	3.335451567
467	3.333470419
468	3.33081606
469	3.329877078
470	3.329129493
471	3.328417898
472	3.326954481
473	3.326878304
474	3.325919814
475	3.324000688
476	3.322902482
477	3.321808455
478	3.319634722
479	3.318734438
480	3.318698718
481	3.316702033
482	3.313220308
483	3.312672922
484	3.311335802
485	3.309410217
486	3.308925257
487	3.306628418
488	3.304879631
489	3.303861197
490	3.302147612
491	3.30084085
492	3.298898388
493	3.297391939
494	3.295898512
495	3.293894367
496	3.293231923
497	3.29182835
498	3.290029991
499	3.288502022
500	3.286786118
501	3.286027756
502	3.285309667
503	3.283562094
504	3.282455728
505	3.282086105
506	3.278802707
507	3.277948702
508	3.277187726
509	3.274844491
510	3.273539342
511	3.270554111
512	3.26950454
513	3.267726474
514	3.267031772
515	3.265482219
516	3.26541937
517	3.263921932
518	3.262610539
519	3.262138405
520	3.260510525
521	3.259265882
522	3.25923309
523	3.259036513
524	3.25811851
525	3.257083106
526	3.255265024
527	3.254328419
528	3.254111002
529	3.25263966
530	3.251174847
531	3.249425092
532	3.248785441
533	3.247291692
534	3.246955214
535	3.245748655
536	3.24372848
537	3.242364497
538	3.241235331
539	3.240400665
540	3.239810721
541	3.23699122
542	3.235145754
543	3.23390295
544	3.232511777
545	3.232163619
546	3.231884911
547	3.228970748
548	3.227515664
549	3.226982489
550	3.226463131
551	3.225103696
552	3.223940634
553	3.222491985
554	3.221480327
555	3.221065378
556	3.220485649
557	3.217710039
558	3.216642681
559	3.216573294
560	3.216238029
561	3.215790262
562	3.214744312
563	3.212621977
564	3.211009762
565	3.210030364
566	3.209169464
567	3.207312022
568	3.206868675
569	3.205661547
570	3.204699781
571	3.204625441
572	3.201941217
573	3.201052122
574	3.19829934
575	3.19807534
576	3.196082435
577	3.195977936
578	3.194395374
579	3.19357658
580	3.191995283
581	3.191931599
582	3.190731838
583	3.190567546
584	3.189252983
585	3.187966204
586	3.187903658
587	3.186670588
588	3.186541879
589	3.186401773
590	3.186311592
591	3.184746052
592	3.182028014
593	3.18091091
594	3.180831972
595	3.179412184
596	3.177760417
597	3.176029501
598	3.175949656
599	3.174848242
600	3.173409305
601	3.171786547
602	3.17112998
603	3.170412373
604	3.16978928
605	3.16863747
606	3.168586802
607	3.167879213
608	3.165017745
609	3.162968868
610	3.162010304
611	3.161735012
612	3.160876936
613	3.158283798
614	3.157079613
615	3.155846926
616	3.155406761
617	3.153873215
618	3.151753149
619	3.150845322
620	3.149697429
621	3.149138545
622	3.148071884
623	3.146729163
624	3.145003934
625	3.143071446
626	3.142834365
627	3.142585933
628	3.141447773
629	3.140419815
630	3.139116816
631	3.138036175
632	3.136298144
633	3.135725586
634	3.134141174
635	3.132539809
636	3.129529107
637	3.129329655
638	3.128411504
639	3.127614395
640	3.125509293
641	3.124094548
642	3.122789475
643	3.121432769
644	3.120745825
645	3.120736561
646	3.120686447
647	3.119022132
648	3.118363568
649	3.115962322
650	3.115326452
651	3.114507097
652	3.113685267
653	3.112494725
654	3.11227665
655	3.111620375
656	3.111530934
657	3.109144042
658	3.109109332
659	3.108659109
660	3.108197259
661	3.108055086
662	3.107666471
663	3.106733438
664	3.105254998
665	3.103929131
666	3.103435165
667	3.101810768
668	3.101668871
669	3.101129313
670	3.099316752
671	3.098097407
672	3.097908464
673	3.096650808
674	3.096011398
675	3.095256623
676	3.093146339
677	3.092459198
678	3.092375071
679	3.091846002
680	3.090772597
681	3.089999566
682	3.089809906
683	3.088022382
684	3.087179213
685	3.08593851
686	3.085027346
687	3.084390886
688	3.083124585
689	3.081946067
690	3.080882469
691	3.079999763
692	3.078871274
693	3.077706317
694	3.076267395
695	3.074753646
696	3.074242365
697	3.073832209
698	3.071915531
699	3.07189425
700	3.07130156
701	3.070496196
702	3.067723983
703	3.067214255
704	3.06719231
705	3.067080774
706	3.065345739
707	3.064620255
708	3.063775979
709	3.063601046
710	3.062848914
711	3.061418351
712	3.060934571
713	3.060324137
714	3.059126158
715	3.058473668
716	3.056838253
717	3.054640805
718	3.053811709
719	3.053059693
720	3.05130386
721	3.050650543
722	3.049878603
723	3.048906723
724	3.046170655
725	3.045666252
726	3.04396637
727	3.043196743
728	3.043071272
729	3.042609982
730	3.04171921
731	3.039187041
732	3.039032885
733	3.038821165
734	3.038617509
735	3.03773204
736	3.037684501
737	3.037591087
738	3.036741398
739	3.035734573
740	3.034681909
741	3.034655178
742	3.034003416
743	3.032799195
744	3.031907642
745	3.030406172
746	3.030168463
747	3.029608005
748	3.028158597
749	3.026382417
750	3.025181717
751	3.024342173
752	3.022963222
753	3.02271142
754	3.021136774
755	3.020053444
756	3.018942944
757	3.018578289
758	3.018084001
759	3.017795914
760	3.017301023
761	3.016829496
762	3.015988897
763	3.014954187
764	3.014053712
765	3.013232415
766	3.012301777
767	3.011693531
768	3.010974808
769	3.009316679
770	3.008807211
771	3.008572393
772	3.007316734
773	3.006878283
774	3.006790945
775	3.006187631
776	3.005326243
777	3.004227997
778	3.004057235
779	3.003002297
780	3.002355789
781	3.001867915
782	3.00112759
783	2.999028476
784	2.998989576
785	2.998386255
786	2.997846503
787	2.997493578
788	2.995417527
789	2.99364035
790	2.99279181
791	2.991242478
792	2.991066898
793	2.989081396
794	2.988986305
795	2.987821442
796	2.98775892
797	2.987540245
798	2.987362469
799	2.987006339
800	2.986264659
801	2.984230961
802	2.98254355
803	2.980936226
804	2.980907757
805	2.979912851
806	2.979138795
807	2.978570571
808	2.977897578
809	2.977313211
810	2.976880665
811	2.976450536
812	2.975962303
813	2.975327513
814	2.974323023
815	2.973341367
816	2.973324968
817	2.971349791
818	2.970877936
819	2.970264793
820	2.969245019
821	2.967528737
822	2.967310247
823	2.967244536
824	2.967019223
825	2.96633505
826	2.964251118
827	2.963884374
828	2.96244354
829	2.961629896
830	2.95990776
831	2.958545452
832	2.958518624
833	2.956138102
834	2.95454254
835	2.952834415
836	2.952789509
837	2.952765685
838	2.952035238
839	2.951371011
840	2.950329687
841	2.948832852
842	2.948789834
843	2.947548404
844	2.945729919
845	2.945080502
846	2.944432266
847	2.943870955
848	2.94189752
849	2.940674631
850	2.940420084
851	2.938723902
852	2.937353433
853	2.936281929
854	2.935824054
855	2.935787905
856	2.934321253
857	2.932449719
858	2.931603954
859	2.93013571
860	2.928881694
861	2.928771172
862	2.928702451
863	2.928598495
864	2.92781302
865	2.926397319
866	2.926158629
867	2.925267033
868	2.924945335
869	2.924830782
870	2.92434768
871	2.922443463
872	2.921668344
873	2.920698575
874	2.919719213
875	2.918850116
876	2.917539365
877	2.917480576
878	2.917152721
879	2.917080166
880	2.916369111
881	2.916079383
882	2.915849834
883	2.915053299
884	2.91490849
885	2.913365896
886	2.912556882
887	2.912252452
888	2.910742493
889	2.910556233
890	2.910503404
891	2.909800939
892	2.909127061
893	2.909083158
894	2.907928097
895	2.907502556
896	2.90746946
897	2.907417983
898	2.906660557
899	2.903476044
900	2.902938456
901	2.90264517
902	2.902601665
903	2.902571693
904	2.902496826
905	2.902049086
906	2.90202551
907	2.901242415
908	2.899791938
909	2.898103683
910	2.896190065
911	2.894782094
912	2.894699092
913	2.892819545
914	2.891449385
915	2.890454278
916	2.888964825
917	2.887577439
918	2.88659783
919	2.886260899
920	2.883315073
921	2.883158536
922	2.882047523
923	2.881846156
924	2.880885607
925	2.880526543
926	2.879990382
927	2.879402009
928	2.878208684
929	2.878090596
930	2.877192389
931	2.874989532
932	2.874313701
933	2.874270666
934	2.872587131
935	2.871086718
936	2.870295055
937	2.870271031
938	2.870220068
939	2.870092336
940	2.869887302
941	2.869336798
942	2.869105353
943	2.868831851
944	2.86665164
945	2.865615192
946	2.865128651
947	2.86503954
948	2.863887749
949	2.862460413
950	2.861516286
951	2.860772663
952	2.860151143
953	2.859509699
954	2.858315244
955	2.8560553
956	2.854830838
957	2.852763028
958	2.85171697
959	2.851643187
960	2.850938256
961	2.849981979
962	2.848703374
963	2.847962018
964	2.847309471
965	2.846837072
966	2.84677996
967	2.846390645
968	2.845180573
969	2.844461705
970	2.843568891
971	2.842602182
972	2.841323755
973	2.84035
974	2.838848053
975	2.837848749
976	2.83697623
977	2.836248936
978	2.835251934
979	2.834375727
980	2.833362912
981	2.832708954
982	2.83180358
983	2.830927084
984	2.8295744
985	2.829102503
986	2.828404759
987	2.827760164
988	2.827160867
989	2.826596218
990	2.826565017
991	2.826492272
992	2.826210659
993	2.825786361
994	2.824931161
995	2.823611192
996	2.823560997
997	2.823340911
998	2.822442738
999	2.822139741
