iter	RMSE
592	0.2591661001
593	0.2591366017
594	0.2590924242
595	0.2590650196
596	0.2590357804
597	0.2589141248
598	0.2588847944
599	0.2588375442
600	0.2587329781
601	0.2586385399
602	0.2586092812
603	0.2585801783
604	0.2585001665
605	0.2584732915
606	0.2584457068
607	0.2584042087
608	0.258375232
609	0.2583479144
610	0.2583190961
611	0.2582947322
612	0.2582660482
613	0.2582235109
614	0.2581970122
615	0.2581255976
616	0.2580546462
617	0.2580260673
618	0.2579975932
619	0.257952163
620	0.2578972925
621	0.2578688953
622	0.2577845406
623	0.2577373692
624	0.2576314576
625	0.2575940577
626	0.2575092759
627	0.2574810234
628	0.2574526576
629	0.2574255458
630	0.2573973575
631	0.2573701266
632	0.25734332
633	0.2572886273
634	0.2572606739
635	0.2572328034
636	0.2572050304
637	0.2571774026
638	0.2571084099
639	0.2570813509
640	0.2570267468
641	0.2569990948
642	0.2569381039
643	0.2568948699
644	0.2568579141
645	0.2568304605
646	0.2567596792
647	0.2566725307
648	0.2566322392
649	0.2566047152
650	0.2565772625
651	0.2565340966
652	0.256506735
653	0.2564794384
654	0.2563944498
655	0.2563419361
656	0.256314701
657	0.2562875577
658	0.2561673868
659	0.256028188
660	0.2560009823
661	0.2559747355
662	0.2558991501
663	0.2558581639
664	0.2558054587
665	0.2557100601
666	0.2556799537
667	0.255652791
668	0.2555713468
669	0.2555442619
670	0.2555173664
671	0.2554904161
672	0.2554635227
673	0.2554367125
674	0.255409962
675	0.2553843565
676	0.2552840424
677	0.2552450877
678	0.2551946476
679	0.2551679499
680	0.2550901906
681	0.2550648346
682	0.2550280718
683	0.2550014866
684	0.2549777559
685	0.2549377605
686	0.2549113162
687	0.2548849195
688	0.2548585915
689	0.2547936856
690	0.2547675737
691	0.254690453
692	0.2546457788
693	0.2545561287
694	0.2545183525
695	0.2544101104
696	0.254383831
697	0.2543181649
698	0.2542687765
699	0.2542001018
700	0.2541752288
701	0.254091766
702	0.2540357505
703	0.2540097224
704	0.2539835965
705	0.2539575313
706	0.2539315159
707	0.2538717465
708	0.2538215325
709	0.2537832061
710	0.2537574509
711	0.2537113858
712	0.2536854883
713	0.253659759
714	0.2536339963
715	0.2536082681
716	0.2535742114
717	0.253548578
718	0.253523784
719	0.2534998923
720	0.2533824834
721	0.253353259
722	0.2532855004
723	0.2532600471
724	0.2532113015
725	0.2531858307
726	0.2530864573
727	0.2530610103
728	0.2530356011
729	0.2530101963
730	0.2529848157
731	0.2529593939
732	0.2529076095
733	0.2528821887
734	0.2528471909
735	0.2528230943
736	0.2527485069
737	0.2527247175
738	0.2527005624
739	0.2526534916
740	0.2525947175
741	0.2524979917
742	0.2524552698
743	0.2524320254
744	0.2524069081
745	0.2523864765
746	0.2523631148
747	0.2523393771
748	0.2522809015
749	0.2522558759
750	0.2522308057
751	0.2521769019
752	0.2521529103
753	0.2521003212
754	0.252075585
755	0.2520061678
756	0.2519812755
757	0.2519574527
758	0.2519339328
759	0.2518542867
760	0.2517651688
761	0.2517403753
762	0.2516861099
763	0.2516495756
764	0.2516247827
765	0.2516009139
766	0.2515761447
767	0.2515513406
768	0.2515096377
769	0.2514848919
770	0.2514602255
771	0.2513747365
772	0.2513500852
773	0.251289348
774	0.2512647527
775	0.2512400422
776	0.2512162345
777	0.2511928202
778	0.2511562647
779	0.2510631877
780	0.2510401305
781	0.2509796294
782	0.2509514833
783	0.2509270224
784	0.2508336002
785	0.2508103252
786	0.2507601451
787	0.2507356438
788	0.2507112698
789	0.2506873689
790	0.2506527809
791	0.250607363
792	0.250583898
793	0.2505646392
794	0.2505404408
795	0.2505162623
796	0.2504662767
797	0.250442107
798	0.2504177574
799	0.2503935659
800	0.2503032473
801	0.25027909
802	0.2502562378
803	0.2502017734
804	0.2501776423
805	0.2501535837
806	0.2501308858
807	0.2500956926
808	0.2500716682
809	0.2499895848
810	0.249965634
811	0.2499386263
812	0.2499146533
813	0.2498782725
814	0.2498556659
815	0.2498363194
816	0.2498145089
817	0.249790727
818	0.2497129284
819	0.2496904149
820	0.249669293
821	0.2496471863
822	0.2496248862
823	0.2496012325
824	0.249566466
825	0.2495329791
826	0.249509336
827	0.2494863922
828	0.2494470381
829	0.2494234554
830	0.2494029913
831	0.2493794785
832	0.2493558873
833	0.2492205856
834	0.2491663969
835	0.2490762237
836	0.2490471228
837	0.2490092043
838	0.2489595486
839	0.2489360315
840	0.2489125379
841	0.248847012
842	0.2488180409
843	0.2487959024
844	0.2487742681
845	0.2487508015
846	0.2487301626
847	0.248708609
848	0.2486879027
849	0.248664551
850	0.2486125084
851	0.2485549614
852	0.2485326163
853	0.2485117161
854	0.2484895244
855	0.2484678063
856	0.248446443
857	0.2484147761
858	0.2483948712
859	0.2483725132
860	0.2483300176
861	0.2483068759
862	0.2482859249
863	0.2482628772
864	0.2482405274
865	0.2482178516
866	0.248175292
867	0.2481466424
868	0.248124749
869	0.2481043973
870	0.2480813937
871	0.248058436
872	0.248035442
873	0.2479857248
874	0.2479505466
875	0.2479275891
876	0.247907772
877	0.2478423096
878	0.2478025286
879	0.2477614358
880	0.2476588337
881	0.2476037094
882	0.2475527707
883	0.2475178275
884	0.2474949894
885	0.2474721366
886	0.2474492719
887	0.2474264778
888	0.2473571782
889	0.2473344062
890	0.2473159374
891	0.2472939579
892	0.2472281083
893	0.2472068275
894	0.2471841503
895	0.2471024671
896	0.2470798649
897	0.24706176
898	0.2469431315
899	0.2469220268
900	0.2468544873
901	0.2468348173
902	0.2468135444
903	0.2467923458
904	0.2467619523
905	0.2467144494
906	0.2466545311
907	0.2466160236
908	0.2465484297
909	0.2465265007
910	0.2464938529
911	0.2464661984
912	0.2464437083
913	0.2463728266
914	0.2462941079
915	0.2462715974
916	0.2461554632
917	0.2461023664
918	0.246079868
919	0.2460386459
920	0.2460161333
921	0.2459935771
922	0.245971112
923	0.2459486788
924	0.2459262509
925	0.2459038547
926	0.2458823444
927	0.2458267233
928	0.2458043236
929	0.2457820237
930	0.2457624359
931	0.2457447816
932	0.2457237113
933	0.2457015381
934	0.2456579995
935	0.2456295043
936	0.2455742822
937	0.2455547778
938	0.2455339
939	0.2455014437
940	0.2454792646
941	0.2454571965
942	0.2454072125
943	0.245388063
944	0.2453072774
945	0.2452681945
946	0.2452072729
947	0.2451850946
948	0.2451581288
949	0.2451361193
950	0.2450923902
951	0.2450499204
952	0.2450294398
953	0.2450074238
954	0.244985387
955	0.2449634293
956	0.2449414468
957	0.2449194265
958	0.2449016495
959	0.2448808762
960	0.2448567969
961	0.2448139358
962	0.2447932255
963	0.2447720488
964	0.2447515983
965	0.2447198217
966	0.2446979935
967	0.2446777
968	0.2446565628
969	0.244634845
970	0.2446167732
971	0.2445950545
972	0.2445737889
973	0.2445142936
974	0.2444934857
975	0.2444218338
976	0.2443634596
977	0.24431771
978	0.2442881949
979	0.2442368856
980	0.2441886979
981	0.2441670533
982	0.2441280717
983	0.2441064553
984	0.2440008424
985	0.2439804696
986	0.2439600498
987	0.243938513
988	0.243918331
989	0.2438160417
990	0.2437945276
991	0.2437516786
992	0.2437199994
993	0.2436992083
994	0.2436796536
995	0.2436582276
996	0.2436390439
997	0.2436184074
998	0.2435815091
999	0.2435510864
